"Correlation_Id","Dispatch_Id","Agent_Id","Queue_Id","Process_Id","Thread_Id","Grid_Size","Kernel_Id","Kernel_Name","Workgroup_Size","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Counter_Name","Counter_Value","Start_Timestamp","End_Timestamp"
1,1,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_LDS",0.00000000e+00,821496299104645,821496299110725
1,1,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VALU",105.000000,821496299104645,821496299110725
1,1,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_RD",1.000000,821496299104645,821496299110725
1,1,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_WR",1.000000,821496299104645,821496299110725
1,1,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,821496299104645,821496299110725
1,1,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAIT_INST_LDS",0.00000000e+00,821496299104645,821496299110725
1,1,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAVES_sum",8.000000,821496299104645,821496299110725
1,1,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_RDREQ_32B_sum",0.00000000e+00,821496299104645,821496299110725
1,1,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_WRREQ_64B_sum",3.000000,821496299104645,821496299110725
1,1,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_HIT_sum",0.00000000e+00,821496299104645,821496299110725
1,1,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_MISS_sum",25.000000,821496299104645,821496299110725
2,2,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_LDS",0.00000000e+00,821496299249605,821496299252965
2,2,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VALU",105.000000,821496299249605,821496299252965
2,2,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_RD",1.000000,821496299249605,821496299252965
2,2,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_WR",1.000000,821496299249605,821496299252965
2,2,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,821496299249605,821496299252965
2,2,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAIT_INST_LDS",0.00000000e+00,821496299249605,821496299252965
2,2,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAVES_sum",8.000000,821496299249605,821496299252965
2,2,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_RDREQ_32B_sum",0.00000000e+00,821496299249605,821496299252965
2,2,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_WRREQ_64B_sum",0.00000000e+00,821496299249605,821496299252965
2,2,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_HIT_sum",0.00000000e+00,821496299249605,821496299252965
2,2,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_MISS_sum",17.000000,821496299249605,821496299252965
3,3,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_LDS",0.00000000e+00,821496299905926,821496299910886
3,3,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VALU",105.000000,821496299905926,821496299910886
3,3,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_RD",1.000000,821496299905926,821496299910886
3,3,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_WR",1.000000,821496299905926,821496299910886
3,3,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,821496299905926,821496299910886
3,3,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAIT_INST_LDS",0.00000000e+00,821496299905926,821496299910886
3,3,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAVES_sum",8.000000,821496299905926,821496299910886
3,3,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_RDREQ_32B_sum",0.00000000e+00,821496299905926,821496299910886
3,3,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_WRREQ_64B_sum",8.000000,821496299905926,821496299910886
3,3,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_HIT_sum",0.00000000e+00,821496299905926,821496299910886
3,3,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_MISS_sum",29.000000,821496299905926,821496299910886
4,4,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_LDS",0.00000000e+00,821496346231644,821496346236764
4,4,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VALU",105.000000,821496346231644,821496346236764
4,4,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_RD",1.000000,821496346231644,821496346236764
4,4,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_WR",1.000000,821496346231644,821496346236764
4,4,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,821496346231644,821496346236764
4,4,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAIT_INST_LDS",0.00000000e+00,821496346231644,821496346236764
4,4,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAVES_sum",8.000000,821496346231644,821496346236764
4,4,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_RDREQ_32B_sum",0.00000000e+00,821496346231644,821496346236764
4,4,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_WRREQ_64B_sum",3.000000,821496346231644,821496346236764
4,4,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_HIT_sum",0.00000000e+00,821496346231644,821496346236764
4,4,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_MISS_sum",19.000000,821496346231644,821496346236764
5,5,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_LDS",0.00000000e+00,821496346308125,821496346311805
5,5,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VALU",105.000000,821496346308125,821496346311805
5,5,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_RD",1.000000,821496346308125,821496346311805
5,5,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_WR",1.000000,821496346308125,821496346311805
5,5,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,821496346308125,821496346311805
5,5,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAIT_INST_LDS",0.00000000e+00,821496346308125,821496346311805
5,5,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAVES_sum",8.000000,821496346308125,821496346311805
5,5,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_RDREQ_32B_sum",0.00000000e+00,821496346308125,821496346311805
5,5,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_WRREQ_64B_sum",0.00000000e+00,821496346308125,821496346311805
5,5,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_HIT_sum",0.00000000e+00,821496346308125,821496346311805
5,5,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_MISS_sum",17.000000,821496346308125,821496346311805
6,6,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_LDS",0.00000000e+00,821496346948446,821496346953406
6,6,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VALU",105.000000,821496346948446,821496346953406
6,6,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_RD",1.000000,821496346948446,821496346953406
6,6,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_WR",1.000000,821496346948446,821496346953406
6,6,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,821496346948446,821496346953406
6,6,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAIT_INST_LDS",0.00000000e+00,821496346948446,821496346953406
6,6,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAVES_sum",8.000000,821496346948446,821496346953406
6,6,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_RDREQ_32B_sum",0.00000000e+00,821496346948446,821496346953406
6,6,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_WRREQ_64B_sum",8.000000,821496346948446,821496346953406
6,6,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_HIT_sum",0.00000000e+00,821496346948446,821496346953406
6,6,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_MISS_sum",29.000000,821496346948446,821496346953406
7,7,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_LDS",0.00000000e+00,821496394591687,821496394596487
7,7,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VALU",105.000000,821496394591687,821496394596487
7,7,"Agent 1",1,1531265,1531265,512,9,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_RD",1.000000,821496394591687,821496394596487
