"Kind","Agent_Id","Queue_Id","Stream_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH","Agent 1",1,1,280123,1,9,"__amd_rocclr_copyBuffer",1,613546989204580,613546989211780,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280123,2,9,"__amd_rocclr_copyBuffer",2,613546989231780,613546989235300,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280123,3,9,"__amd_rocclr_copyBuffer",3,613546989831940,613546989837060,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280123,4,9,"__amd_rocclr_copyBuffer",4,613547028321397,613547028326517,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280123,5,9,"__amd_rocclr_copyBuffer",5,613547028344757,613547028348437,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280123,6,9,"__amd_rocclr_copyBuffer",6,613547028943957,613547028948917,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280123,7,9,"__amd_rocclr_copyBuffer",7,613547068617630,613547068622750,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280123,8,9,"__amd_rocclr_copyBuffer",8,613547068643070,613547068646270,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280123,9,9,"__amd_rocclr_copyBuffer",9,613547069242590,613547069247070,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280123,10,9,"__amd_rocclr_copyBuffer",10,613547110773330,613547110777970,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280123,11,9,"__amd_rocclr_copyBuffer",11,613547110793010,613547110796370,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280123,12,9,"__amd_rocclr_copyBuffer",12,613547145881191,613547145886151,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280123,13,9,"__amd_rocclr_copyBuffer",13,613547145901831,613547145905511,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280123,14,9,"__amd_rocclr_copyBuffer",14,613547146485831,613547146490311,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280123,15,9,"__amd_rocclr_copyBuffer",15,613547184690973,613547184695453,0,0,16,0,32,512,1,1,512,1,1
