"Correlation_Id","Dispatch_Id","Agent_Id","Queue_Id","Process_Id","Thread_Id","Grid_Size","Kernel_Id","Kernel_Name","Workgroup_Size","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Counter_Name","Counter_Value","Start_Timestamp","End_Timestamp"
1,1,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_LDS",0.00000000e+00,613663033902808,613663033909048
1,1,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VALU",105.000000,613663033902808,613663033909048
1,1,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_RD",1.000000,613663033902808,613663033909048
1,1,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_WR",1.000000,613663033902808,613663033909048
1,1,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,613663033902808,613663033909048
1,1,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAIT_INST_LDS",0.00000000e+00,613663033902808,613663033909048
1,1,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAVES_sum",8.000000,613663033902808,613663033909048
1,1,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_RDREQ_32B_sum",0.00000000e+00,613663033902808,613663033909048
1,1,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_WRREQ_64B_sum",3.000000,613663033902808,613663033909048
1,1,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_HIT_sum",0.00000000e+00,613663033902808,613663033909048
1,1,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_MISS_sum",26.000000,613663033902808,613663033909048
2,2,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_LDS",0.00000000e+00,613663034048408,613663034051288
2,2,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VALU",105.000000,613663034048408,613663034051288
2,2,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_RD",1.000000,613663034048408,613663034051288
2,2,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_WR",1.000000,613663034048408,613663034051288
2,2,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,613663034048408,613663034051288
2,2,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAIT_INST_LDS",0.00000000e+00,613663034048408,613663034051288
2,2,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAVES_sum",8.000000,613663034048408,613663034051288
2,2,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_RDREQ_32B_sum",0.00000000e+00,613663034048408,613663034051288
2,2,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_WRREQ_64B_sum",0.00000000e+00,613663034048408,613663034051288
2,2,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_HIT_sum",0.00000000e+00,613663034048408,613663034051288
2,2,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_MISS_sum",17.000000,613663034048408,613663034051288
3,3,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_LDS",0.00000000e+00,613663034706328,613663034711128
3,3,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VALU",105.000000,613663034706328,613663034711128
3,3,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_RD",1.000000,613663034706328,613663034711128
3,3,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_WR",1.000000,613663034706328,613663034711128
3,3,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,613663034706328,613663034711128
3,3,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAIT_INST_LDS",0.00000000e+00,613663034706328,613663034711128
3,3,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAVES_sum",8.000000,613663034706328,613663034711128
3,3,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_RDREQ_32B_sum",0.00000000e+00,613663034706328,613663034711128
3,3,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_WRREQ_64B_sum",8.000000,613663034706328,613663034711128
3,3,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_HIT_sum",0.00000000e+00,613663034706328,613663034711128
3,3,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_MISS_sum",29.000000,613663034706328,613663034711128
4,4,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_LDS",0.00000000e+00,613663073232443,613663073237243
4,4,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VALU",105.000000,613663073232443,613663073237243
4,4,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_RD",1.000000,613663073232443,613663073237243
4,4,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_WR",1.000000,613663073232443,613663073237243
4,4,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,613663073232443,613663073237243
4,4,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAIT_INST_LDS",0.00000000e+00,613663073232443,613663073237243
4,4,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAVES_sum",8.000000,613663073232443,613663073237243
4,4,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_RDREQ_32B_sum",0.00000000e+00,613663073232443,613663073237243
4,4,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_WRREQ_64B_sum",3.000000,613663073232443,613663073237243
4,4,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_HIT_sum",0.00000000e+00,613663073232443,613663073237243
4,4,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_MISS_sum",19.000000,613663073232443,613663073237243
5,5,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_LDS",0.00000000e+00,613663073307323,613663073310843
5,5,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VALU",105.000000,613663073307323,613663073310843
5,5,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_RD",1.000000,613663073307323,613663073310843
5,5,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_WR",1.000000,613663073307323,613663073310843
5,5,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,613663073307323,613663073310843
5,5,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAIT_INST_LDS",0.00000000e+00,613663073307323,613663073310843
5,5,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAVES_sum",8.000000,613663073307323,613663073310843
5,5,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_RDREQ_32B_sum",0.00000000e+00,613663073307323,613663073310843
5,5,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_WRREQ_64B_sum",0.00000000e+00,613663073307323,613663073310843
5,5,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_HIT_sum",0.00000000e+00,613663073307323,613663073310843
5,5,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_MISS_sum",17.000000,613663073307323,613663073310843
6,6,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_LDS",0.00000000e+00,613663073942523,613663073946843
6,6,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VALU",105.000000,613663073942523,613663073946843
6,6,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_RD",1.000000,613663073942523,613663073946843
6,6,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_WR",1.000000,613663073942523,613663073946843
6,6,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,613663073942523,613663073946843
6,6,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAIT_INST_LDS",0.00000000e+00,613663073942523,613663073946843
6,6,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAVES_sum",8.000000,613663073942523,613663073946843
6,6,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_RDREQ_32B_sum",0.00000000e+00,613663073942523,613663073946843
6,6,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_WRREQ_64B_sum",8.000000,613663073942523,613663073946843
6,6,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_HIT_sum",0.00000000e+00,613663073942523,613663073946843
6,6,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_MISS_sum",29.000000,613663073942523,613663073946843
7,7,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_LDS",0.00000000e+00,613663113720421,613663113725061
7,7,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VALU",105.000000,613663113720421,613663113725061
7,7,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_RD",1.000000,613663113720421,613663113725061
7,7,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_WR",1.000000,613663113720421,613663113725061
7,7,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,613663113720421,613663113725061
7,7,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAIT_INST_LDS",0.00000000e+00,613663113720421,613663113725061
7,7,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAVES_sum",8.000000,613663113720421,613663113725061
7,7,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_RDREQ_32B_sum",0.00000000e+00,613663113720421,613663113725061
7,7,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_WRREQ_64B_sum",3.000000,613663113720421,613663113725061
7,7,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_HIT_sum",0.00000000e+00,613663113720421,613663113725061
7,7,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_MISS_sum",19.000000,613663113720421,613663113725061
8,8,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_LDS",0.00000000e+00,613663113794821,613663113798501
8,8,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VALU",105.000000,613663113794821,613663113798501
8,8,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_RD",1.000000,613663113794821,613663113798501
8,8,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_WR",1.000000,613663113794821,613663113798501
8,8,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,613663113794821,613663113798501
8,8,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAIT_INST_LDS",0.00000000e+00,613663113794821,613663113798501
8,8,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAVES_sum",8.000000,613663113794821,613663113798501
8,8,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_RDREQ_32B_sum",0.00000000e+00,613663113794821,613663113798501
8,8,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_WRREQ_64B_sum",0.00000000e+00,613663113794821,613663113798501
8,8,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_HIT_sum",0.00000000e+00,613663113794821,613663113798501
8,8,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_MISS_sum",17.000000,613663113794821,613663113798501
9,9,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_LDS",0.00000000e+00,613663114441221,613663114445541
9,9,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VALU",105.000000,613663114441221,613663114445541
9,9,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_RD",1.000000,613663114441221,613663114445541
9,9,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_WR",1.000000,613663114441221,613663114445541
9,9,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,613663114441221,613663114445541
9,9,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAIT_INST_LDS",0.00000000e+00,613663114441221,613663114445541
9,9,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAVES_sum",8.000000,613663114441221,613663114445541
9,9,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_RDREQ_32B_sum",0.00000000e+00,613663114441221,613663114445541
9,9,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_WRREQ_64B_sum",8.000000,613663114441221,613663114445541
9,9,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_HIT_sum",0.00000000e+00,613663114441221,613663114445541
9,9,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_MISS_sum",29.000000,613663114441221,613663114445541
10,10,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_LDS",0.00000000e+00,613663156047018,613663156051658
10,10,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VALU",105.000000,613663156047018,613663156051658
10,10,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_RD",1.000000,613663156047018,613663156051658
10,10,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_WR",1.000000,613663156047018,613663156051658
10,10,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,613663156047018,613663156051658
10,10,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAIT_INST_LDS",0.00000000e+00,613663156047018,613663156051658
10,10,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAVES_sum",8.000000,613663156047018,613663156051658
10,10,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_RDREQ_32B_sum",0.00000000e+00,613663156047018,613663156051658
10,10,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_WRREQ_64B_sum",16.000000,613663156047018,613663156051658
10,10,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_HIT_sum",0.00000000e+00,613663156047018,613663156051658
10,10,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_MISS_sum",45.000000,613663156047018,613663156051658
11,11,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_LDS",0.00000000e+00,613663156121578,613663156125418
11,11,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VALU",105.000000,613663156121578,613663156125418
11,11,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_RD",1.000000,613663156121578,613663156125418
11,11,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_WR",1.000000,613663156121578,613663156125418
11,11,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,613663156121578,613663156125418
11,11,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAIT_INST_LDS",0.00000000e+00,613663156121578,613663156125418
11,11,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAVES_sum",8.000000,613663156121578,613663156125418
11,11,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_RDREQ_32B_sum",0.00000000e+00,613663156121578,613663156125418
11,11,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_WRREQ_64B_sum",0.00000000e+00,613663156121578,613663156125418
11,11,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_HIT_sum",0.00000000e+00,613663156121578,613663156125418
11,11,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_MISS_sum",43.000000,613663156121578,613663156125418
12,12,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_LDS",0.00000000e+00,613663191246580,613663191251220
12,12,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VALU",105.000000,613663191246580,613663191251220
12,12,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_RD",1.000000,613663191246580,613663191251220
12,12,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_WR",1.000000,613663191246580,613663191251220
12,12,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,613663191246580,613663191251220
12,12,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAIT_INST_LDS",0.00000000e+00,613663191246580,613663191251220
12,12,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAVES_sum",8.000000,613663191246580,613663191251220
12,12,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_RDREQ_32B_sum",0.00000000e+00,613663191246580,613663191251220
12,12,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_WRREQ_64B_sum",0.00000000e+00,613663191246580,613663191251220
12,12,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_HIT_sum",0.00000000e+00,613663191246580,613663191251220
12,12,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_MISS_sum",19.000000,613663191246580,613663191251220
13,13,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_LDS",0.00000000e+00,613663191322580,613663191326260
13,13,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VALU",105.000000,613663191322580,613663191326260
13,13,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_RD",1.000000,613663191322580,613663191326260
13,13,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_WR",1.000000,613663191322580,613663191326260
13,13,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,613663191322580,613663191326260
13,13,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAIT_INST_LDS",0.00000000e+00,613663191322580,613663191326260
13,13,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAVES_sum",8.000000,613663191322580,613663191326260
13,13,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_RDREQ_32B_sum",0.00000000e+00,613663191322580,613663191326260
13,13,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_WRREQ_64B_sum",0.00000000e+00,613663191322580,613663191326260
13,13,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_HIT_sum",0.00000000e+00,613663191322580,613663191326260
13,13,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_MISS_sum",17.000000,613663191322580,613663191326260
14,14,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_LDS",0.00000000e+00,613663191959380,613663191963860
14,14,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VALU",105.000000,613663191959380,613663191963860
14,14,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_RD",1.000000,613663191959380,613663191963860
14,14,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_INSTS_VMEM_WR",1.000000,613663191959380,613663191963860
14,14,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,613663191959380,613663191963860
14,14,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAIT_INST_LDS",0.00000000e+00,613663191959380,613663191963860
14,14,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"SQ_WAVES_sum",8.000000,613663191959380,613663191963860
14,14,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_RDREQ_32B_sum",0.00000000e+00,613663191959380,613663191963860
14,14,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA_WRREQ_64B_sum",0.00000000e+00,613663191959380,613663191963860
14,14,"Agent 1",1,280509,280509,512,18,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_HIT_sum",0.00000000e+00,613663191959380,613663191963860
