"Kind","Agent_Id","Queue_Id","Stream_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH","Agent 1",1,1,716926,1,8,"__amd_rocclr_copyBuffer",1,739017809814459,739017809821979,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,2,8,"__amd_rocclr_copyBuffer",2,739017809841819,739017809845499,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,3,8,"__amd_rocclr_copyBuffer",3,739017810430939,739017810435899,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,4,8,"__amd_rocclr_copyBuffer",4,739017857359281,739017857364401,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,5,8,"__amd_rocclr_copyBuffer",5,739017857380561,739017857384401,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,6,8,"__amd_rocclr_copyBuffer",6,739017857967122,739017857971602,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,7,8,"__amd_rocclr_copyBuffer",7,739017902004338,739017902008978,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,8,8,"__amd_rocclr_copyBuffer",8,739017902024818,739017902028178,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,9,8,"__amd_rocclr_copyBuffer",9,739017902618418,739017902623058,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,10,8,"__amd_rocclr_copyBuffer",10,739017948037157,739017948042277,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,11,8,"__amd_rocclr_copyBuffer",11,739017948057797,739017948060997,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,12,8,"__amd_rocclr_copyBuffer",12,739017988081496,739017988086616,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,13,8,"__amd_rocclr_copyBuffer",13,739017988102296,739017988105656,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,14,8,"__amd_rocclr_copyBuffer",14,739017988699256,739017988703736,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,15,8,"__amd_rocclr_copyBuffer",15,739018032253998,739018032258958,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,16,8,"__amd_rocclr_copyBuffer",16,739018032274478,739018032277678,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,17,8,"__amd_rocclr_copyBuffer",17,739018032869519,739018032874159,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,18,8,"__amd_rocclr_copyBuffer",18,739018076155157,739018076159157,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,19,8,"__amd_rocclr_copyBuffer",19,739018076175157,739018076178197,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,20,8,"__amd_rocclr_copyBuffer",20,739018076766997,739018076771157,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,21,8,"__amd_rocclr_copyBuffer",21,739018120357420,739018120362220,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,22,8,"__amd_rocclr_copyBuffer",22,739018120378220,739018120381900,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,23,8,"__amd_rocclr_copyBuffer",23,739018156835977,739018156840777,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,24,8,"__amd_rocclr_copyBuffer",24,739018156856297,739018156860137,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,25,8,"__amd_rocclr_copyBuffer",25,739018157457577,739018157462057,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,26,8,"__amd_rocclr_copyBuffer",26,739018197990398,739018197994558,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,27,8,"__amd_rocclr_copyBuffer",27,739018198010238,739018198013598,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,28,8,"__amd_rocclr_copyBuffer",28,739018198605758,739018198609918,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,29,8,"__amd_rocclr_copyBuffer",29,739018239064237,739018239068397,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,30,8,"__amd_rocclr_copyBuffer",30,739018239084557,739018239088237,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,31,8,"__amd_rocclr_copyBuffer",31,739018239689517,739018239693677,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,32,8,"__amd_rocclr_copyBuffer",32,739018283289220,739018283293860,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,33,8,"__amd_rocclr_copyBuffer",33,739018283310020,739018283313220,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,34,8,"__amd_rocclr_copyBuffer",34,739018315248247,739018315252407,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,35,8,"__amd_rocclr_copyBuffer",35,739018315267767,739018315271447,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,36,8,"__amd_rocclr_copyBuffer",36,739018315857367,739018315862007,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,37,8,"__amd_rocclr_copyBuffer",37,739018353078666,739018353083146,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,38,8,"__amd_rocclr_copyBuffer",38,739018353100426,739018353103786,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,39,8,"__amd_rocclr_copyBuffer",39,739018353684747,739018353688907,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,40,8,"__amd_rocclr_copyBuffer",40,739018393096332,739018393100492,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,41,8,"__amd_rocclr_copyBuffer",41,739018393116172,739018393119532,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,42,8,"__amd_rocclr_copyBuffer",42,739018393713452,739018393717932,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,43,8,"__amd_rocclr_copyBuffer",43,739018432353473,739018432358113,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,44,8,"__amd_rocclr_copyBuffer",44,739018432373313,739018432377153,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,45,8,"__amd_rocclr_copyBuffer",45,739018468187724,739018468191884,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,46,8,"__amd_rocclr_copyBuffer",46,739018468207724,739018468211084,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,47,8,"__amd_rocclr_copyBuffer",47,739018468802604,739018468806924,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,48,8,"__amd_rocclr_copyBuffer",48,739018512253667,739018512257987,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,49,8,"__amd_rocclr_copyBuffer",49,739018512275587,739018512279267,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,50,8,"__amd_rocclr_copyBuffer",50,739018512860388,739018512864548,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,51,8,"__amd_rocclr_copyBuffer",51,739018552811658,739018552815818,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,52,8,"__amd_rocclr_copyBuffer",52,739018552832618,739018552835818,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,53,8,"__amd_rocclr_copyBuffer",53,739018553434218,739018553438378,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,54,8,"__amd_rocclr_copyBuffer",54,739018594903361,739018594908161,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,55,8,"__amd_rocclr_copyBuffer",55,739018594923521,739018594927361,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,56,8,"__amd_rocclr_copyBuffer",56,739018632110608,739018632115248,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,57,8,"__amd_rocclr_copyBuffer",57,739018632129968,739018632133168,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,58,8,"__amd_rocclr_copyBuffer",58,739018632720528,739018632724688,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,59,8,"__amd_rocclr_copyBuffer",59,739018670139107,739018670143267,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,60,8,"__amd_rocclr_copyBuffer",60,739018670164227,739018670167427,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,61,8,"__amd_rocclr_copyBuffer",61,739018670757827,739018670761987,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,62,8,"__amd_rocclr_copyBuffer",62,739018713045316,739018713049316,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,63,8,"__amd_rocclr_copyBuffer",63,739018713067556,739018713070756,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,64,8,"__amd_rocclr_copyBuffer",64,739018713668676,739018713672836,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,65,8,"__amd_rocclr_copyBuffer",65,739018755407899,739018755412219,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,66,8,"__amd_rocclr_copyBuffer",66,739018755427739,739018755431099,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,67,8,"__amd_rocclr_copyBuffer",67,739018790256003,739018790260163,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,68,8,"__amd_rocclr_copyBuffer",68,739018790276003,739018790279203,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,69,8,"__amd_rocclr_copyBuffer",69,739018790865443,739018790869603,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,70,8,"__amd_rocclr_copyBuffer",70,739018830369783,739018830373943,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,71,8,"__amd_rocclr_copyBuffer",71,739018830389143,739018830392503,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,72,8,"__amd_rocclr_copyBuffer",72,739018830986744,739018830990904,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,73,8,"__amd_rocclr_copyBuffer",73,739018872019977,739018872024137,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,74,8,"__amd_rocclr_copyBuffer",74,739018872039497,739018872042697,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,75,8,"__amd_rocclr_copyBuffer",75,739018872628137,739018872632297,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,76,8,"__amd_rocclr_copyBuffer",76,739018913467522,739018913471682,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,77,8,"__amd_rocclr_copyBuffer",77,739018913487202,739018913490562,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,78,8,"__amd_rocclr_copyBuffer",78,739018949474511,739018949478831,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,79,8,"__amd_rocclr_copyBuffer",79,739018949495311,739018949498511,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,80,8,"__amd_rocclr_copyBuffer",80,739018950095471,739018950099631,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,81,8,"__amd_rocclr_copyBuffer",81,739018992465416,739018992469576,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,716926,82,8,"__amd_rocclr_copyBuffer",82,739018992484936,739018992488136,0,0,16,0,32,512,1,1,512,1,1
