"Kind","Agent_Id","Queue_Id","Stream_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH","Agent 1",1,1,280172,1,7,"__amd_rocclr_copyBuffer",1,613572466148867,613572466156547,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,2,7,"__amd_rocclr_copyBuffer",2,613572466175267,613572466179107,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,3,7,"__amd_rocclr_copyBuffer",3,613572466762627,613572466767747,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,4,7,"__amd_rocclr_copyBuffer",4,613572513225873,613572513231153,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,5,7,"__amd_rocclr_copyBuffer",5,613572513248273,613572513251473,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,6,7,"__amd_rocclr_copyBuffer",6,613572513817714,613572513822674,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,7,7,"__amd_rocclr_copyBuffer",7,613572556969876,613572556975156,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,8,7,"__amd_rocclr_copyBuffer",8,613572556990676,613572556994356,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,9,7,"__amd_rocclr_copyBuffer",9,613572557586676,613572557591316,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,10,7,"__amd_rocclr_copyBuffer",10,613572598736156,613572598740796,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,11,7,"__amd_rocclr_copyBuffer",11,613572598755836,613572598759356,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,12,7,"__amd_rocclr_copyBuffer",12,613572637367311,613572637371951,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,13,7,"__amd_rocclr_copyBuffer",13,613572637387311,613572637390991,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,14,7,"__amd_rocclr_copyBuffer",14,613572637969711,613572637974351,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,15,7,"__amd_rocclr_copyBuffer",15,613572681751355,613572681755835,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,16,7,"__amd_rocclr_copyBuffer",16,613572681770875,613572681774715,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,17,7,"__amd_rocclr_copyBuffer",17,613572682365756,613572682370076,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,18,7,"__amd_rocclr_copyBuffer",18,613572727718446,613572727723086,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,19,7,"__amd_rocclr_copyBuffer",19,613572727739406,613572727743246,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,20,7,"__amd_rocclr_copyBuffer",20,613572728334126,613572728338126,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,21,7,"__amd_rocclr_copyBuffer",21,613572772074010,613572772078970,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,22,7,"__amd_rocclr_copyBuffer",22,613572772094170,613572772097530,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,23,7,"__amd_rocclr_copyBuffer",23,613572808488315,613572808492635,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,24,7,"__amd_rocclr_copyBuffer",24,613572808507835,613572808511035,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,25,7,"__amd_rocclr_copyBuffer",25,613572809106715,613572809110875,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,26,7,"__amd_rocclr_copyBuffer",26,613572847062117,613572847066277,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,27,7,"__amd_rocclr_copyBuffer",27,613572847083397,613572847086757,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,28,7,"__amd_rocclr_copyBuffer",28,613572847661158,613572847665798,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,29,7,"__amd_rocclr_copyBuffer",29,613572889624498,613572889628498,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,30,7,"__amd_rocclr_copyBuffer",30,613572889647218,613572889650898,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,31,7,"__amd_rocclr_copyBuffer",31,613572890240818,613572890245458,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,32,7,"__amd_rocclr_copyBuffer",32,613572933571418,613572933576378,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,33,7,"__amd_rocclr_copyBuffer",33,613572933590938,613572933594778,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,34,7,"__amd_rocclr_copyBuffer",34,613572970704399,613572970708399,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,35,7,"__amd_rocclr_copyBuffer",35,613572970723759,613572970727119,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,36,7,"__amd_rocclr_copyBuffer",36,613572971287759,613572971292079,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,37,7,"__amd_rocclr_copyBuffer",37,613573011535476,613573011539476,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,38,7,"__amd_rocclr_copyBuffer",38,613573011556276,613573011559956,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,39,7,"__amd_rocclr_copyBuffer",39,613573012150357,613573012154997,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,40,7,"__amd_rocclr_copyBuffer",40,613573053448852,613573053453652,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,41,7,"__amd_rocclr_copyBuffer",41,613573053469172,613573053472372,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,42,7,"__amd_rocclr_copyBuffer",42,613573054063092,613573054067252,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,43,7,"__amd_rocclr_copyBuffer",43,613573096462975,613573096467615,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,44,7,"__amd_rocclr_copyBuffer",44,613573096482495,613573096485855,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,45,7,"__amd_rocclr_copyBuffer",45,613573132079141,613573132083621,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,46,7,"__amd_rocclr_copyBuffer",46,613573132099461,613573132102821,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,47,7,"__amd_rocclr_copyBuffer",47,613573132695781,613573132699461,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,48,7,"__amd_rocclr_copyBuffer",48,613573172178698,613573172183178,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,49,7,"__amd_rocclr_copyBuffer",49,613573172198538,613573172201738,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,50,7,"__amd_rocclr_copyBuffer",50,613573172784459,613573172788939,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,51,7,"__amd_rocclr_copyBuffer",51,613573209379192,613573209383832,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,52,7,"__amd_rocclr_copyBuffer",52,613573209400632,613573209403512,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,53,7,"__amd_rocclr_copyBuffer",53,613573209994872,613573209999512,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,54,7,"__amd_rocclr_copyBuffer",54,613573250668030,613573250672350,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,55,7,"__amd_rocclr_copyBuffer",55,613573250687390,613573250690750,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,56,7,"__amd_rocclr_copyBuffer",56,613573287604924,613573287609084,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,57,7,"__amd_rocclr_copyBuffer",57,613573287624444,613573287627484,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,58,7,"__amd_rocclr_copyBuffer",58,613573288208604,613573288212924,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,59,7,"__amd_rocclr_copyBuffer",59,613573326742883,613573326747043,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,60,7,"__amd_rocclr_copyBuffer",60,613573326764323,613573326767523,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,61,7,"__amd_rocclr_copyBuffer",61,613573327346084,613573327350244,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,62,7,"__amd_rocclr_copyBuffer",62,613573366674512,613573366678672,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,280172,63,7,"__amd_rocclr_copyBuffer",63,613573366694192,613573366697392,0,0,16,0,32,512,1,1,512,1,1
